"Logistic Regression (SentenceTransformer) Train","Logistic Regression (SentenceTransformer) Val","Simple NN (SentenceTransformer) Train","Simple NN (SentenceTransformer) Val","Logistic Regression (Trained Word2Vec) Train","Logistic Regression (Trained Word2Vec) Val","Simple NN (Trained Word2Vec) Train","Simple NN (Trained Word2Vec) Val","Logistic Regression (Pretrained Word2Vec) Train","Logistic Regression (Pretrained Word2Vec) Val","Simple NN (Pretrained Word2Vec) Train","Simple NN (Pretrained Word2Vec) Val","Simple RNN Train","Simple RNN Val",
1.8052155327152561,1.8046510696411133,1.7595058905111778,1.7480950593948363,1.7362151983621958,1.7244423866271972,1.772692603033942,1.7527466773986817,1.7463986519220713,1.741735816001892,1.7951579996057458,1.7808740854263305,1.638857310707133,1.549301875956405,
1.8010726168348983,1.7997801065444947,1.7383272325670398,1.7250669479370118,1.7258727035006962,1.716468369960785,1.7338502890354879,1.7095902562141418,1.7330426525425267,1.7310367107391358,1.7638650649302714,1.7469052910804748,1.4591967579418206,1.3772643960737614,
1.7959307528830863,1.7949690461158752,1.7141136736483187,1.6972479939460754,1.7195535060521718,1.7085114479064942,1.6862436532974243,1.651917815208435,1.7258816345317944,1.7205129384994506,1.7238046768549327,1.6997437834739686,1.2928093157733698,1.2177773617612049,
1.7909834868199117,1.790162444114685,1.6829076554324176,1.6605467915534973,1.7110698448645103,1.7006203770637511,1.6206073084393062,1.5722160935401917,1.7135144343247284,1.7103750586509705,1.662038803100586,1.631411874294281,1.1405081973312243,1.0741972505917001,
1.787027059374629,1.785376989841461,1.6404384245743622,1.608179247379303,1.702265185278815,1.6927590370178223,1.530049517348006,1.4630604267120362,1.6992040260418042,1.7003712892532348,1.5702848627760604,1.531905221939087,1.006259971584877,0.9505935406478004,
1.783006735750147,1.780683207511902,1.5789707931312356,1.5302140355110168,1.6941082284257218,1.6849360942840577,1.4073807001113892,1.3178534746170043,1.690026106061162,1.6904261827468872,1.4511782961922723,1.4037214159965514,0.8936785891505019,0.8496519512700931,
1.7779247696335252,1.775959813594818,1.4895769003275279,1.4173002123832703,1.6880457787900358,1.6771610021591186,1.2546177007056571,1.1397468447685242,1.6795468813664205,1.6807908892631531,1.309363118700079,1.272273325920105,0.8034431157472633,0.7700826968779533,
1.7734040924020715,1.7712501406669616,1.3673347234725952,1.2642305731773376,1.6802982091903687,1.6694534182548524,1.0736731371364079,0.958409172296524,1.6715143661241274,1.6712733030319213,1.2032121709875159,1.1687053561210632,0.733102606775342,0.7085246698716716,
1.7693342808130625,1.766629660129547,1.2083599921819326,1.0860519051551818,1.6735084733447514,1.6617963910102844,0.9109298973470121,0.8086152613162995,1.6612206020870723,1.6620837092399596,1.1015470172907855,1.0974762678146361,0.6792295470256741,0.6615786594773063,
1.7647173630224693,1.7619100332260131,1.0365686142766797,0.9179918229579925,1.664830114390399,1.6542068004608155,0.7821548621396761,0.7116182744503021,1.65186599460808,1.6529130697250367,1.0373547898756492,1.0451156854629517,0.638110516266963,0.6254660656744384,
1.7603459648183875,1.7572433829307557,0.9069069285650511,0.7933079332113266,1.6558120540670447,1.6466336131095887,0.7272814576690262,0.6548404186964035,1.6382978188024986,1.6439973950386046,0.996993680258055,0.9997462332248688,0.6065056682932544,0.5975688276153842,
1.7560968141298037,1.7526826977729797,0.7916294948474781,0.7140274196863174,1.648297438750396,1.639076864719391,0.6728802146138372,0.6224854946136474,1.6305747998727333,1.6350141525268556,0.9496085482674677,0.9569851100444794,0.5820180777986056,0.5757606998053653,
1.7515989638663627,1.748045301437378,0.7381677047626393,0.6623733803629875,1.6426291175790735,1.6315767645835877,0.6372390236403491,0.6003949701786041,1.6154505239950645,1.6262177586555482,0.9102445212570397,0.9160534739494324,0.562804709261275,0.5585050826605386,
1.7470287922266368,1.743405556678772,0.6751678485322643,0.6275143951177597,1.6366179440472577,1.6241580247879028,0.6353068238980061,0.5856005102396011,1.6072008674209182,1.6174724817276,0.8857652979928095,0.8751527667045593,0.5474933362023952,0.5446570638785393,
1.7428306502264899,1.7388243675231934,0.6474601682778951,0.6020719692111015,1.62817813899066,1.6168044209480286,0.6224759720467232,0.5759986609220504,1.597380654231922,1.6089857816696167,0.8359255806819813,0.8347609758377075,0.5350688936194676,0.5332996285918478,
1.7380366840878048,1.7341856956481934,0.6395892259236928,0.5828271955251694,1.6187602990382426,1.6094862341880798,0.5961061546931395,0.567443773150444,1.586697878064336,1.6006871581077575,0.8005169372300844,0.7959536731243133,0.5248353510678028,0.523880641957555,
1.7344346239760116,1.7296521663665771,0.6012695560584197,0.5679365634918213,1.6114517128145374,1.6021653056144713,0.6020403101637557,0.5599492073059082,1.5851567725877505,1.5924850583076477,0.7701193835284259,0.7588486135005951,0.516312398983032,0.5159974697128811,
1.730230460295806,1.7251691341400146,0.5946599535039954,0.5542523398995399,1.6055890837231197,1.5948936939239502,0.5893598504968591,0.5538456410169601,1.5783937074042655,1.5846616864204406,0.7441711232468888,0.7235483705997467,0.5090738102900373,0.5092998457931127,
1.725777278075347,1.7206769585609436,0.5821072926392427,0.5431560829281807,1.5973154499724105,1.5876968026161193,0.574314277719807,0.5477491796016694,1.5663540492186676,1.577085590362549,0.7008535870023676,0.69134241938591,0.5028959797972685,0.5036006559680444,
1.722354698825527,1.716165578365326,0.578516241666433,0.5318055436015129,1.5910769765441481,1.5805105805397033,0.5842166623553714,0.5429313212633133,1.5507787466049194,1.5694984316825866,0.6711516726661373,0.6604583978652954,0.4975436820299781,0.4986151409349576,
1.7175290616782937,1.711691176891327,0.5584216987764513,0.5220060244202613,1.5856246142774015,1.5733899354934693,0.5675142334925162,0.5360369622707367,1.545262733021298,1.561860692501068,0.6446045105521744,0.6328667402267456,0.49284159008476996,0.494265899391857,
1.7131539164362728,1.7072482585906983,0.545963718278988,0.5109856933355331,1.5757160927798297,1.5663399577140809,0.5560380864787746,0.52922925055027,1.54604252931234,1.5544428944587707,0.6248264941009315,0.6090903580188751,0.48866339493310557,0.49038362761317,
1.7089853931117702,1.7028372526168822,0.5436146549276404,0.4997438222169876,1.5686286301226229,1.5592934012413024,0.5503527111298329,0.5231918632984162,1.5313468366055876,1.5474085569381715,0.6143266735850154,0.587601238489151,0.48493669997269945,0.4869556571358972,
1.7049681495975804,1.6983402132987977,0.5218349509948009,0.48783505260944365,1.5618890169504527,1.552267360687256,0.548080759273993,0.5171982824802399,1.5235318267667615,1.540367567539215,0.5989841979903143,0.5698096573352813,0.4815649849644826,0.4839041823452569,
1.7008343451731913,1.6938896775245667,0.5005946171444815,0.4747735306620598,1.5581066157366779,1.545311200618744,0.5363825825420586,0.509032940864563,1.513245473036895,1.5334706425666809,0.5696875924194181,0.5543236285448074,0.4785185897629294,0.4811060799144354,
1.6960734676670384,1.6895097494125366,0.4944428769317833,0.46195703446865083,1.5498113535545968,1.538450574874878,0.5291775344191371,0.5019743740558624,1.5161101109272725,1.5265796303749084,0.5829973301372012,0.5425479233264923,0.47572578684470185,0.4785906441267297,
1.6930419077744354,1.6851399660110473,0.47754297063157364,0.446861757338047,1.541032304634919,1.5316105961799622,0.5288790649658924,0.4956959068775177,1.4981858569222528,1.5201199769973754,0.5516866840220787,0.5309995472431183,0.4731571099377723,0.47629102313014277,
1.6872659728333756,1.6807817578315736,0.46525067574269063,0.43011659383773804,1.534586629352054,1.524773371219635,0.5230162836409904,0.4863625317811966,1.4910038000828512,1.5135859727859498,0.5527405110565392,0.5215219169855118,0.4707826673249087,0.4742080264100542,
1.683355283092808,1.6763209462165833,0.44583730198241567,0.4134896948933601,1.5286860820409414,1.517994260787964,0.5049408134576436,0.4778327435255051,1.4844007395409249,1.507132923603058,0.533520613167737,0.5143229186534881,0.46859850796216973,0.47229843874039723,
1.679831321175034,1.6719231009483337,0.419593067990767,0.3949481785297394,1.5223909036533252,1.511265802383423,0.49886999661858017,0.47078709602355956,1.4767618243758742,1.5008334636688232,0.5300889361549068,0.5068036317825317,0.4665544969727282,0.4705091195904252,
1.6763951907286774,1.6675806760787963,0.40862063701088364,0.3758844867348671,1.517418674520544,1.5045854091644286,0.4868362839962985,0.46037872433662413,1.4677144707860172,1.4946626901626587,0.5353033317101968,0.5006703764200211,0.46463986481751546,0.4688783218247772,
1.6710572919330082,1.6632501840591432,0.38218768303458756,0.3554470747709274,1.5094414917198387,1.49797283411026,0.4815275097215498,0.4532066658139229,1.4698157793766744,1.4885648369789124,0.5194601779048508,0.4959879994392395,0.46285023347831544,0.4673338115182978,
1.6689405860127629,1.6588931918144225,0.3673904441498421,0.33635506927967074,1.5022484257414535,1.491361129283905,0.47726479978174774,0.449645408987999,1.462697190207404,1.4827599048614502,0.5374132048439335,0.49211509227752687,0.4611451974568365,0.465885807816222,
1.6630098336451762,1.6546246647834777,0.35923102820241776,0.3172053501009941,1.4959836618320361,1.4847930669784546,0.4662277843501117,0.4398821860551834,1.4569432767661843,1.4770568490028382,0.5485493371615539,0.4881502538919449,0.4595461619939291,0.4645478688422873,
1.6610893494374044,1.6503344655036927,0.3356771783248798,0.29916863739490507,1.4914817584527504,1.478272294998169,0.4681093378646954,0.4347319170832634,1.4499342151590295,1.4714512348175048,0.5108939135396803,0.4857980847358704,0.4580310818827428,0.46328690871111483,
1.6564215099489368,1.6461256742477417,0.3170309268139504,0.281294646859169,1.4846097746410885,1.4718193292617798,0.456497661165289,0.4287328988313675,1.4385371627034367,1.4659685492515564,0.506682813167572,0.4830052196979523,0.4565948166004883,0.46210775014958516,
1.6516159450685657,1.6418387770652771,0.29299526279037064,0.2667513504624367,1.4783591644184009,1.4654069781303405,0.4496314457139453,0.42596203833818436,1.4360108343330589,1.4604709267616272,0.5045173740064776,0.48031325340270997,0.45522675890330444,0.46100988781600866,
1.6478804639867835,1.6376056313514709,0.28106199003554677,0.25128606259822844,1.4707127326243632,1.4590357065200805,0.44404525652125076,0.4199242487549782,1.439820263836835,1.455171239376068,0.4980744151650248,0.4774795651435852,0.4539318641708108,0.45995128420777537,
1.6432020406465273,1.6333835959434508,0.26607342064380646,0.23875209614634513,1.4635216513195553,1.4526705980300902,0.44343556101257736,0.4151891902089119,1.4340975059045327,1.450081968307495,0.5000869212923823,0.4753572463989258,0.45268258365294023,0.4589642965063097,
1.6391132038992804,1.6291461825370788,0.24902652687317617,0.22869021445512772,1.4576640902338802,1.4463381052017212,0.4413614546930468,0.41218786835670473,1.4218704990438513,1.4450623750686646,0.4981728171980059,0.4730315893888474,0.45149930877010364,0.4580320136165024,
1.6354904754741773,1.6249314069747924,0.24187172345212987,0.2179823637008667,1.451352847589029,1.4400514841079712,0.43635139191472855,0.40961352437734605,1.413135122608494,1.4400330543518067,0.5192050249189943,0.47142715454101564,0.45036984929514495,0.4571574389611304,
1.632631247108047,1.6207345843315124,0.22609010902610985,0.20859759785234927,1.4454342706783398,1.433795189857483,0.4297634097369942,0.4072433546185493,1.4182718090108923,1.4351162433624267,0.5025747909739211,0.4698148429393768,0.4492857536519831,0.4563351318030063,
1.6284133614720524,1.6165842890739441,0.22225516188789057,0.20056028254330158,1.4372343308216817,1.4275855898857117,0.4315297958013174,0.4035600796341896,1.406127327197307,1.430355703830719,0.49402635081394297,0.4681769847869873,0.4482343465781597,0.4555740886535536,
1.6233684436694995,1.6124388575553894,0.213991147440833,0.19480449929833413,1.431056000090934,1.4213608741760253,0.42375085361906,0.40173066705465316,1.400872887791814,1.425633430480957,0.48954703316495224,0.4670553684234619,0.4472411087061432,0.45480424805893815,
1.6182228230141305,1.6082662701606751,0.20727443010420413,0.18783017620444298,1.4280200938920717,1.4151992678642273,0.43323135617617015,0.39874793738126757,1.4033233668353107,1.4209828853607178,0.502531195009077,0.4648130476474762,0.44627378799957923,0.45409756665988754,
1.6148769629968178,1.6041197419166564,0.19685098609408816,0.18164367489516736,1.419267032597516,1.4091246366500854,0.4200025140433698,0.3960248440504074,1.383401786958849,1.4164796948432923,0.5132329077334017,0.463968563079834,0.4453442466778337,0.45339148645481164,
1.610651689606744,1.5999879837036133,0.19617236425747742,0.17737002819776534,1.412752325470383,1.4030233144760131,0.4267246827885911,0.39571149945259093,1.3901268437102035,1.41191486120224,0.48676346685435323,0.4630672991275787,0.44444736872365,0.45273997182604286,
1.6058250214602496,1.5958396673202515,0.18684778120872136,0.17262502983212472,1.4070594665166494,1.3969631314277648,0.4181163886914382,0.392938194423914,1.3888930307852256,1.4075941681861877,0.4946164021620879,0.4617984414100647,0.443583700465256,0.4521227056479764,
1.6039463023881655,1.5916787028312682,0.18132833466940634,0.16922200173139573,1.4011466535362038,1.3909514546394348,0.42144266173646255,0.3912333264946938,1.3768625130524506,1.403360867500305,0.48524063664513667,0.46110129952430723,0.4427446197261358,0.45155293978185046,
1.597655251219466,1.5875748872756958,0.17970687775193034,0.16523568630218505,1.3949735809016872,1.3849617838859558,0.43032132854332794,0.39206055700778963,1.379744990451916,1.399114191532135,0.4974997551054568,0.4595365643501282,0.44194675970522335,0.4509534452344875,
1.5942081567403432,1.5834112763404846,0.17529469647923032,0.16233391501009464,1.3889204972499125,1.3790059328079223,0.42904050607939026,0.3893939577043056,1.3638568858842592,1.3950203657150269,0.47956200387026815,0.4583379000425339,0.4411706682971455,0.4504004182710177,
1.5931655361845687,1.5792998671531677,0.17169037018273328,0.15950942002236843,1.3831139255214382,1.3730886816978454,0.41619060329488805,0.3862358063459396,1.355385016750645,1.3909115195274353,0.4814826862232105,0.4571776628494263,0.44041529681833813,0.44989047225184914,
1.5893524949615065,1.5752721786499024,0.17067633810881022,0.15596946366131306,1.3793087102271415,1.3672048568725585,0.4251757852129034,0.3860504820942879,1.3536915907988678,1.386810874938965,0.4788060039281845,0.45596843361854555,0.4396909558661674,0.44938369595209327,
1.583209440514848,1.5712273716926575,0.1762192311721879,0.1546542750671506,1.375072124842051,1.3614047527313233,0.40981278065088633,0.3843683026731014,1.3462604187630318,1.38283429145813,0.5010841988228463,0.45490367114543917,0.4389818175198303,0.4489168218233968,
1.5807494537250415,1.5671773672103881,0.16291410415559202,0.151295224763453,1.366152537835611,1.3556633353233338,0.4095447482289495,0.38296651765704154,1.3455258060146023,1.3788938164710998,0.4849871558112067,0.45439484119415285,0.43829278308707886,0.4484477166999576,
1.5779032771651809,1.5631666898727417,0.18292406523549878,0.15086205210536718,1.3607737534754984,1.3499040007591248,0.4062609861831407,0.3820221975445747,1.3376140368951333,1.3750799655914308,0.49236965904364716,0.45462690889835355,0.4376252889253336,0.44800935008940884,
1.5752652110280216,1.5592222690582276,0.15950052128047557,0.1470880012959242,1.3542462748450201,1.344172978401184,0.4095101114865896,0.38020852729678156,1.3325897777402722,1.3712852120399475,0.4777198542614241,0.4530025601387024,0.4369766506192573,0.4475901914247334,
1.5711911562326792,1.5552863955497742,0.15730914030526136,0.14623890426009895,1.3527187431180798,1.3384799361228943,0.42082990746240356,0.3819000005722046,1.338677241995528,1.3675716042518615,0.4752279435460632,0.4515856444835663,0.4363533616670495,0.44716676356606266,
1.5636069581315324,1.551365065574646,0.1540966640050347,0.14373101033270358,1.3449425407358118,1.3328892230987548,0.40284447412233093,0.378006836026907,1.3423481921891909,1.3640315175056457,0.48307035017657923,0.4505699872970581,0.4357353052073264,0.4467654928678158,
1.5615533042598415,1.54739248752594,0.15250893652036385,0.1427364256232977,1.339487845833237,1.3273037433624268,0.4026086201538911,0.38004892468452456,1.3388307900042147,1.3605835676193236,0.4770655108464731,0.4496347278356552,0.4351342739413101,0.446387388723662,
1.5573881381266825,1.5434714317321778,0.15240598570656133,0.14116254951804877,1.3341995960957296,1.3217408537864686,0.41183842195046916,0.3765461005270481,1.3121443068658984,1.3571893930435182,0.48369098192936666,0.4484502971172333,0.4345600049696642,0.44599444667390525,
1.5540926488670144,1.5395270705223083,0.14820849032116098,0.13991203159093857,1.3265723376660734,1.3162211775779724,0.41441857331507914,0.3751324974000454,1.3227305508948661,1.353697919845581,0.4715715022505941,0.4480279296636581,0.4339811726067062,0.4456401714743994,
1.5522345014520593,1.5355705499649048,0.1482883379668803,0.13931960817426442,1.323334229959024,1.3106810808181764,0.40608346381702937,0.37428202778100966,1.3148623769347731,1.3503943800926208,0.4719319303293486,0.4469654351472855,0.4334329125976625,0.4452859944205351,
1.547177395305118,1.531689500808716,0.14506949608157566,0.13720024581998586,1.3157525449185759,1.3052087545394897,0.3945912799319705,0.37300670370459554,1.3113124918293309,1.3471186280250549,0.4791396518011351,0.44609484672546384,0.43289097158006146,0.44494098832188356,
1.5444728587124799,1.527788019180298,0.14381643019717288,0.13581183534115554,1.310257921347747,1.29973806142807,0.39021796441158735,0.37057237699627876,1.3030785902126416,1.343935203552246,0.4679235932794777,0.4453743129968643,0.4323575735948426,0.4446247463047892,
1.5411255101899843,1.5239405632019043,0.14262001727380463,0.13489754721522332,1.3095966899717175,1.2943111896514892,0.3948905008870202,0.36935881450772284,1.308032773636483,1.3407575368881226,0.47903655992971883,0.44529747068881986,0.43184434146085826,0.44428711818882677,
1.537619697081076,1.5200852632522583,0.1418419020200098,0.13350227568298578,1.3001162909172677,1.2889959812164307,0.3983539028747662,0.36844720467925074,1.3144816385733116,1.337681484222412,0.46802289381220535,0.4440106779336929,0.43133643933456,0.4439994075874962,
1.534162788777738,1.5162742018699646,0.14243807663788666,0.1320142477750778,1.296964336085964,1.2836333513259888,0.39092877789123637,0.36705864816904066,1.2928082749650285,1.334709072113037,0.4669947910147744,0.4429829180240631,0.43084087897258183,0.4437087611947815,
1.5284509658813477,1.5124675989151002,0.139813860525956,0.1314159920439124,1.28857286556347,1.2783425331115723,0.3930334738782934,0.36621112897992136,1.2989077181429476,1.3316859960556031,0.4667453814197231,0.44215773344039916,0.4303594241548123,0.4434293557087731,
1.5247540699469078,1.5086001396179198,0.13814048514374205,0.1305049303919077,1.2837915936031856,1.273027241230011,0.38305410088316816,0.36463112011551857,1.2911381238215678,1.3287702798843384,0.4649519247783197,0.44140913188457487,0.42989027915110894,0.4431245754078968,
1.522196482967686,1.5048107624053955,0.13672409601811622,0.1302553378045559,1.2816611270646792,1.2677550315856934,0.3888379609262621,0.36285542473196986,1.2977588788883105,1.325900375843048,0.4818208249839577,0.4404541105031967,0.4294205607994074,0.4428653514857147,
1.517709857708699,1.5009830713272094,0.13601228635053378,0.12876901291310788,1.2758800661241687,1.2625556349754334,0.4009054319278614,0.364041642844677,1.2806668603742444,1.3231453895568848,0.47579649976781896,0.4402446776628494,0.42896957943634806,0.44258437539549816,
1.5130813862826373,1.497177290916443,0.13417623158091227,0.12694609509781002,1.2699654521168888,1.2573822140693665,0.4001345110906137,0.3603818826377392,1.2866236100325714,1.3203431963920593,0.47548791766166687,0.43943937718868253,0.42851835515316566,0.4423242990113391,
1.5127205397631671,1.493377113342285,0.1434657283731409,0.12610033052042127,1.2634669413437714,1.2522375941276551,0.39604302515854706,0.36015445813536645,1.2837008012307656,1.3176184177398682,0.47414579262604584,0.43922685384750365,0.4280804459012464,0.44207346183116547,
1.508288692783665,1.4896255493164063,0.13452999928110354,0.12775899861007928,1.2604683895368833,1.247109067440033,0.39003428333514445,0.35822415053844453,1.2734868204271472,1.314928913116455,0.48275543950699473,0.43856834769248965,0.4276586598586863,0.44179119840749176,
1.5048780151315637,1.4858810663223267,0.13255897144208084,0.12491928953677416,1.2530579985799015,1.2420246362686158,0.3908612913376576,0.3576215021312237,1.278133041149861,1.3122716188430785,0.47838188345367844,0.43816844522953036,0.4272312914603301,0.44155963524982106,
1.4986504541861045,1.482120156288147,0.13487848901265376,0.12441368196159601,1.2476521633766793,1.2369306683540344,0.39850171836646825,0.3559930048882961,1.2766932732350118,1.3097097039222718,0.4592623207214716,0.4375194847583771,0.4268193750070758,0.4413185068347578,
1.4962565802239083,1.4783421397209167,0.13448636515720472,0.1231641262769699,1.2434453513171222,1.2318687796592713,0.38671447779681234,0.357104454934597,1.2719229943043477,1.3071731090545655,0.460460677340224,0.43688362240791323,0.4264188745578428,0.4410697372618117,
1.4902076334566683,1.4745802998542785,0.15439395626654495,0.12413736376911402,1.240904711388253,1.226845419406891,0.3833244942330025,0.35453088879585265,1.2723691946751363,1.304671537876129,0.4619698041194194,0.43641258478164674,0.4260138473759887,0.44084000106650423,
1.4878030660990123,1.4707991003990173,0.13111742684988123,0.12143459543585777,1.2381383277274467,1.221903383731842,0.3713926404110483,0.3543587297201157,1.2537033638438664,1.3022292017936707,0.470692291453078,0.4356575429439545,0.42561803913395113,0.4406252465689648,
1.4863802065720428,1.4670611500740052,0.12742757485122294,0.12147214626893402,1.2315784886076644,1.2170300126075744,0.3720201918402234,0.351364953815937,1.2482062852060474,1.299757754802704,0.45911895503868927,0.43504840731620786,0.42523399374333304,0.44039941713731096,
1.4818432331085205,1.463381791114807,0.1324432008975261,0.12192524187266826,1.2286434979052157,1.212134563922882,0.37741107312408656,0.3500277645885944,1.2520600025718276,1.2973391652107238,0.45742294313134374,0.4343892604112625,0.42485308690635665,0.44017748127402556,
1.4799897477433488,1.4597181677818298,0.12812261988182325,0.11963169677183032,1.2211084720250722,1.2073257327079774,0.38134213154380386,0.34868220537900924,1.2546545428198737,1.29496591091156,0.4562205752810916,0.43360297083854676,0.42447893550288734,0.4399849441670156,
1.473759338662431,1.4560486197471618,0.12664820706924876,0.1198019839823246,1.219054125450753,1.202488374710083,0.3691477115089829,0.34646967723965644,1.2364477418564461,1.2926729202270508,0.46747965264964747,0.4329690784215927,0.4241028481033473,0.43977167606515377,
1.4728205848384548,1.452401077747345,0.12452448851655464,0.1192035587504506,1.2116109551610172,1.19774432182312,0.37457723230928985,0.34618145376443865,1.2540497779846191,1.2903593063354493,0.46998826555303624,0.432534384727478,0.42374037900719963,0.43953365894305213,
1.470172582445918,1.448772943019867,0.12444854532746044,0.11903270855545997,1.2101563859630275,1.1929630279541015,0.3671395126226786,0.3448007367551327,1.2516670678112958,1.2881522178649902,0.4591653878624375,0.43239304423332214,0.4233899779748307,0.4393430917032887,
1.4634581546525698,1.4451596021652222,0.13051901395256454,0.11849729241803289,1.2022927129590832,1.1882609128952026,0.36637784299012777,0.3437093585729599,1.2595635298136119,1.2860036492347717,0.4637207614408957,0.4331022471189499,0.42303619038183105,0.43913691828831414,
1.4601434984722652,1.4414825439453125,0.1239828700451432,0.11710893632844091,1.197501517630912,1.1835269570350646,0.3819893848251652,0.34491045996546743,1.2573491721539884,1.283912980556488,0.45313514044155945,0.43179486989974974,0.4226831094243545,0.438948902534624,
1.4579398889799375,1.4378615140914917,0.12302074299470799,0.1166798702441156,1.1905718171918713,1.1788282513618469,0.3655501982650241,0.3397836647927761,1.2452885943490106,1.2818428158760071,0.4514158813131822,0.43095771670341493,0.42234601536613153,0.43877202210353927,
1.4545419924967997,1.4342324256896972,0.12208487677413064,0.11696347575634718,1.1860385778787974,1.1741183161735536,0.36460654397268555,0.34022299870848655,1.2211727967133392,1.279770290851593,0.46460099075291605,0.43024429976940154,0.42200438943811264,0.43857090887643896,
1.4543737301955353,1.4306517124176026,0.12368016206734889,0.11630513053387403,1.184491067319303,1.169436514377594,0.36051300691591726,0.3376405633985996,1.2195443253259401,1.2776596546173096,0.46343867037747355,0.43004578948020933,0.4216751682394571,0.43840039339070075,
1.4497281699567228,1.4271203875541687,0.12043113216153674,0.11573795862495899,1.1766304486506693,1.1648356318473816,0.3592385009333894,0.33631290793418883,1.245359965272852,1.275593650341034,0.46568336116301046,0.4292997807264328,0.4213439221101429,0.4381936791815559,
1.4450550723720241,1.4235716938972474,0.12005455585549006,0.11518361149355769,1.1774679454597268,1.1602101087570191,0.37277583898724737,0.33562752828001974,1.2257524390478391,1.2736753463745116,0.4616675393001453,0.4292923390865326,0.42101929182303305,0.4380357118392133,
1.4441865585945748,1.4200175523757934,0.12200258913877848,0.11484003001824021,1.1682332206416775,1.1556931614875794,0.3567825660512254,0.335061551630497,1.234695302473532,1.271719753742218,0.4771810850581607,0.4297514230012894,0.42069671529060637,0.4378833379572229,
1.4395385046262998,1.416475534439087,0.11832051794673945,0.11499687312170863,1.1685917409690652,1.151138424873352,0.3560912230530301,0.3339050754904747,1.2326860266762811,1.26985764503479,0.45206375561050466,0.428793403506279,0.42038216113164084,0.43771769452169373,
1.436494292439641,1.4129340767860412,0.13628569184928327,0.11419092565774917,1.1610604299081337,1.1466757655143738,0.3523887083739848,0.3329597800970078,1.230098092878187,1.2679903984069825,0.44884333135308446,0.4281477451324463,0.4200735118111618,0.43754204201821134,
1.4297244452141427,1.409444558620453,0.12190699154460752,0.11266361931338906,1.1564431351584357,1.142201542854309,0.3514187972287874,0.3304974243044853,1.238783243540171,1.2661427974700927,0.44983539025525787,0.42742778062820436,0.41976080857393494,0.4373653252009068,
1.4298350134411373,1.405913496017456,0.11779957614537026,0.1131618432700634,1.1526708409592912,1.1377586722373962,0.34912850566812464,0.3317156136035919,1.2370620933738914,1.264359438419342,0.46075066118626984,0.4277602285146713,0.41946737196190176,0.43720894895429335,
1.4272669875943982,1.402429461479187,0.13272286005116798,0.11319171907380224,1.1484800287195154,1.1333428978919984,0.36506036890519633,0.3296197265386581,1.213321468314609,1.2625930309295654,0.4603464772572389,0.4269976407289505,0.4191481530610183,0.4370686074739035,
1.422149387565819,1.3989623665809632,0.15064916095218142,0.11253343969583511,1.1442325050766404,1.1289337396621704,0.3553817844068682,0.32912409827113154,1.2221018140380446,1.2607985854148864,0.45252357302485285,0.4269131660461426,0.41886191812026385,0.4369063704300858,
